YEAR,START_DATE,END_DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES,ARRESTS,CHARGES
2023,1/02/2023,28/02/2023,TAS,Unknown,26-39,speed_fines,Police issued,562,,16
2023,1/02/2023,28/02/2023,TAS,Unknown,40-64,speed_fines,Fixed or mobile camera,1193,,0
2023,1/02/2023,28/02/2023,TAS,Unknown,40-64,speed_fines,Police issued,642,,6
2023,1/02/2023,28/02/2023,TAS,Unknown,65 and over,speed_fines,Fixed or mobile camera,419,,0
2023,1/02/2023,28/02/2023,TAS,Unknown,65 and over,speed_fines,Police issued,207,,0
2023,1/02/2023,28/02/2023,TAS,Unknown,Unknown,speed_fines,Fixed or mobile camera,3,,0
2023,1/02/2023,28/02/2023,TAS,Unknown,Unknown,speed_fines,Police issued,1,,0
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,17-25,speed_fines,Fixed camera,152,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,17-25,speed_fines,Mobile camera,471,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,17-25,speed_fines,Police issued,669,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,649,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1853,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1215,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,954,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3158,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1587,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,295,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1492,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,405,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Fixed camera,820,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Mobile camera,1665,,
2023,1/02/2023,28/02/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Police issued,3,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,0-16,speed_fines,Police issued,2,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,17-25,speed_fines,Fixed camera,2051,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,17-25,speed_fines,Mobile camera,1926,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,17-25,speed_fines,Police issued,762,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,8561,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8726,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1464,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,14791,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14530,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1695,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4488,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4294,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,325,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Fixed camera,9373,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Mobile camera,7165,,
2023,1/02/2023,28/02/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Police issued,2,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,17-25,speed_fines,Fixed camera,1,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,17-25,speed_fines,Mobile camera,53,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,17-25,speed_fines,Police issued,131,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,5,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,251,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,295,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,16,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,417,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,322,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,5,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,268,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,90,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Fixed camera,11,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Mobile camera,263,,
2023,1/02/2023,28/02/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Police issued,1,,
2023,1/02/2023,28/02/2023,VIC,Remote Australia,17-25,speed_fines,Police issued,6,,
2023,1/02/2023,28/02/2023,VIC,Remote Australia,26-39,speed_fines,Police issued,18,,
2023,1/02/2023,28/02/2023,VIC,Remote Australia,40-64,speed_fines,Mobile camera,1,,
2023,1/02/2023,28/02/2023,VIC,Remote Australia,40-64,speed_fines,Police issued,19,,
2023,1/02/2023,28/02/2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,13,,
2023,1/02/2023,28/02/2023,VIC,Unknown,17-25,speed_fines,Fixed camera,46,,
2023,1/02/2023,28/02/2023,VIC,Unknown,17-25,speed_fines,Mobile camera,76,,
2023,1/02/2023,28/02/2023,VIC,Unknown,17-25,speed_fines,Police issued,8,,
2023,1/02/2023,28/02/2023,VIC,Unknown,26-39,speed_fines,Fixed camera,87,,
2023,1/02/2023,28/02/2023,VIC,Unknown,26-39,speed_fines,Mobile camera,206,,
2023,1/02/2023,28/02/2023,VIC,Unknown,26-39,speed_fines,Police issued,24,,
2023,1/02/2023,28/02/2023,VIC,Unknown,40-64,speed_fines,Fixed camera,111,,
2023,1/02/2023,28/02/2023,VIC,Unknown,40-64,speed_fines,Mobile camera,292,,
2023,1/02/2023,28/02/2023,VIC,Unknown,40-64,speed_fines,Police issued,26,,
2023,1/02/2023,28/02/2023,VIC,Unknown,65 and over,speed_fines,Fixed camera,38,,
2023,1/02/2023,28/02/2023,VIC,Unknown,65 and over,speed_fines,Mobile camera,113,,
2023,1/02/2023,28/02/2023,VIC,Unknown,65 and over,speed_fines,Police issued,3,,
2023,1/02/2023,28/02/2023,VIC,Unknown,Unknown,speed_fines,Fixed camera,69,,
2023,1/02/2023,28/02/2023,VIC,Unknown,Unknown,speed_fines,Mobile camera,110,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Average speed camera,251,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Fixed camera,1052,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Mobile camera,5145,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Police issued,839,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Red light camera,801,,
2023,1/02/2023,28/02/2023,WA,Unknown,17-25,speed_fines,Unknown,,1,26
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Average speed camera,604,,
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Fixed camera,3597,,
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Mobile camera,13069,,
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Police issued,1511,,
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Red light camera,2795,,
2023,1/02/2023,28/02/2023,WA,Unknown,26-39,speed_fines,Unknown,,0,48
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Average speed camera,609,,
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Fixed camera,5241,,
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Mobile camera,19349,,
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Police issued,1808,,
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Red light camera,5845,,
2023,1/02/2023,28/02/2023,WA,Unknown,40-64,speed_fines,Unknown,,0,52
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Average speed camera,112,,
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Fixed camera,1323,,
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Mobile camera,4878,,
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Police issued,348,,
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Red light camera,1464,,
2023,1/02/2023,28/02/2023,WA,Unknown,65 and over,speed_fines,Unknown,,0,5
2023,1/02/2023,28/02/2023,WA,Unknown,Unknown,speed_fines,Average speed camera,3,,
2023,1/02/2023,28/02/2023,WA,Unknown,Unknown,speed_fines,Fixed camera,11,,
2023,1/02/2023,28/02/2023,WA,Unknown,Unknown,speed_fines,Mobile camera,29,,
2023,1/02/2023,28/02/2023,WA,Unknown,Unknown,speed_fines,Red light camera,3,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,0-16,speed_fines,Fixed camera,1,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,0-16,speed_fines,Mobile camera,1,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,0-16,speed_fines,Police issued,7,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,17-25,speed_fines,Fixed camera,538,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,17-25,speed_fines,Mobile camera,222,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,17-25,speed_fines,Police issued,52,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1172,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,532,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,55,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2126,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,725,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,46,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,697,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,244,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,,speed_fines,Fixed camera,61,,
2023,1/03/2023,31/03/2023,ACT,Major Cities of Australia,,speed_fines,Mobile camera,30,,
2023,1/03/2023,31/03/2023,NSW,Inner Regional Australia,0-16,speed_fines,Police issued,4,,0
2023,1/03/2023,31/03/2023,NSW,Inner Regional Australia,17-25,speed_fines,Police issued,1341,,4
2023,1/03/2023,31/03/2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2088,,9
2023,1/03/2023,31/03/2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2203,,2
2023,1/03/2023,31/03/2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,557,,0
2023,1/03/2023,31/03/2023,NSW,Major Cities of Australia,0-16,speed_fines,Police issued,2,,0
2023,1/03/2023,31/03/2023,NSW,Major Cities of Australia,17-25,speed_fines,Police issued,1624,,37
2023,1/03/2023,31/03/2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,1835,,26
2023,1/03/2023,31/03/2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1646,,14
2023,1/03/2023,31/03/2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,207,,0
2023,1/03/2023,31/03/2023,NSW,Outer Regional Australia,0-16,speed_fines,Police issued,2,,1
2023,1/03/2023,31/03/2023,NSW,Outer Regional Australia,17-25,speed_fines,Police issued,306,,1
2023,1/03/2023,31/03/2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,575,,5
2023,1/03/2023,31/03/2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,712,,2
2023,1/03/2023,31/03/2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,201,,0
2023,1/03/2023,31/03/2023,NSW,Remote Australia,17-25,speed_fines,Police issued,27,,0
2023,1/03/2023,31/03/2023,NSW,Remote Australia,26-39,speed_fines,Police issued,38,,1
2023,1/03/2023,31/03/2023,NSW,Remote Australia,40-64,speed_fines,Police issued,74,,0
2023,1/03/2023,31/03/2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,15,,0
2023,1/03/2023,31/03/2023,NSW,Unknown,17-25,speed_fines,Police issued,3,,0
2023,1/03/2023,31/03/2023,NSW,Unknown,26-39,speed_fines,Police issued,6,,0
2023,1/03/2023,31/03/2023,NSW,Unknown,40-64,speed_fines,Police issued,3,,0
2023,1/03/2023,31/03/2023,NSW,Unknown,65 and over,speed_fines,Police issued,1,,0
2023,1/03/2023,31/03/2023,NSW,Unknown,Unknown,speed_fines,Fixed camera,43006,,
2023,1/03/2023,31/03/2023,NSW,Unknown,Unknown,speed_fines,Mobile camera,2996,,
2023,1/03/2023,31/03/2023,NSW,Unknown,Unknown,speed_fines,Red light camera,21667,,
2023,1/03/2023,31/03/2023,NSW,Very Remote Australia,17-25,speed_fines,Police issued,6,,0
2023,1/03/2023,31/03/2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,9,,1
2023,1/03/2023,31/03/2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,6,,0
2023,1/03/2023,31/03/2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,3,,0
2023,1/03/2023,31/03/2023,NT,Unknown,0-16,speed_fines,Mobile camera,2,,
2023,1/03/2023,31/03/2023,NT,Unknown,0-16,speed_fines,Red light camera,2,,
2023,1/03/2023,31/03/2023,NT,Unknown,17-25,speed_fines,Mobile camera,294,,
2023,1/03/2023,31/03/2023,NT,Unknown,17-25,speed_fines,Police issued,51,3,7
2023,1/03/2023,31/03/2023,NT,Unknown,17-25,speed_fines,Red light camera,61,,
2023,1/03/2023,31/03/2023,NT,Unknown,26-39,speed_fines,Mobile camera,665,,
2023,1/03/2023,31/03/2023,NT,Unknown,26-39,speed_fines,Police issued,73,3,7
2023,1/03/2023,31/03/2023,NT,Unknown,26-39,speed_fines,Red light camera,241,,
2023,1/03/2023,31/03/2023,NT,Unknown,40-64,speed_fines,Mobile camera,794,,
2023,1/03/2023,31/03/2023,NT,Unknown,40-64,speed_fines,Police issued,72,,
2023,1/03/2023,31/03/2023,NT,Unknown,40-64,speed_fines,Red light camera,382,,
2023,1/03/2023,31/03/2023,NT,Unknown,65 and over,speed_fines,Mobile camera,199,,
2023,1/03/2023,31/03/2023,NT,Unknown,65 and over,speed_fines,Police issued,14,0,2
2023,1/03/2023,31/03/2023,NT,Unknown,65 and over,speed_fines,Red light camera,70,,
2023,1/03/2023,31/03/2023,NT,Unknown,Unknown,speed_fines,Mobile camera,63,,
2023,1/03/2023,31/03/2023,NT,Unknown,Unknown,speed_fines,Red light camera,25,,
2023,1/03/2023,31/03/2023,SA,Unknown,0-16,speed_fines,Fixed camera,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,0-16,speed_fines,Mobile camera,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,0-16,speed_fines,Other,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,0-16,speed_fines,Police issued,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,17-25,speed_fines,Fixed camera,592,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,17-25,speed_fines,Mobile camera,882,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,17-25,speed_fines,Other,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,17-25,speed_fines,Police issued,771,3,4
2023,1/03/2023,31/03/2023,SA,Unknown,26-39,speed_fines,Fixed camera,1585,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,26-39,speed_fines,Mobile camera,2410,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,26-39,speed_fines,Other,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,26-39,speed_fines,Police issued,1425,0,11
2023,1/03/2023,31/03/2023,SA,Unknown,40-64,speed_fines,Fixed camera,2808,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,40-64,speed_fines,Mobile camera,4072,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,40-64,speed_fines,Other,1,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,40-64,speed_fines,Police issued,1725,5,12
2023,1/03/2023,31/03/2023,SA,Unknown,65 and over,speed_fines,Fixed camera,1118,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,65 and over,speed_fines,Mobile camera,1104,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,65 and over,speed_fines,Other,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,65 and over,speed_fines,Police issued,447,0,1
2023,1/03/2023,31/03/2023,SA,Unknown,Unknown,speed_fines,Fixed camera,266,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,Unknown,speed_fines,Mobile camera,228,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,Unknown,speed_fines,Other,0,0,0
2023,1/03/2023,31/03/2023,SA,Unknown,Unknown,speed_fines,Police issued,4,0,0
2023,1/03/2023,31/03/2023,TAS,Unknown,0-16,speed_fines,Police issued,0,,1
2023,1/03/2023,31/03/2023,TAS,Unknown,17-25,speed_fines,Fixed or mobile camera,319,,0
2023,1/03/2023,31/03/2023,TAS,Unknown,17-25,speed_fines,Police issued,301,,15
2023,1/03/2023,31/03/2023,TAS,Unknown,26-39,speed_fines,Fixed or mobile camera,860,,0
2023,1/03/2023,31/03/2023,TAS,Unknown,26-39,speed_fines,Police issued,517,,18
2023,1/03/2023,31/03/2023,TAS,Unknown,40-64,speed_fines,Fixed or mobile camera,1118,,0
2023,1/03/2023,31/03/2023,TAS,Unknown,40-64,speed_fines,Police issued,640,,7
2023,1/03/2023,31/03/2023,TAS,Unknown,65 and over,speed_fines,Fixed or mobile camera,434,,0
2023,1/03/2023,31/03/2023,TAS,Unknown,65 and over,speed_fines,Police issued,181,,0
2023,1/03/2023,31/03/2023,TAS,Unknown,Unknown,speed_fines,Police issued,2,,0
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,17-25,speed_fines,Fixed camera,157,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,17-25,speed_fines,Mobile camera,582,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,17-25,speed_fines,Police issued,731,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,741,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,2056,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1408,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1171,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3505,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1764,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,546,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1632,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,474,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Fixed camera,899,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Mobile camera,1923,,
2023,1/03/2023,31/03/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Police issued,1,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,0-16,speed_fines,Police issued,1,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,17-25,speed_fines,Fixed camera,2302,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,17-25,speed_fines,Mobile camera,2060,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,17-25,speed_fines,Police issued,932,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,9321,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,9294,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1740,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,16204,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,15282,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2072,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4903,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4603,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,367,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Fixed camera,10282,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Mobile camera,7568,,
2023,1/03/2023,31/03/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Police issued,2,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,17-25,speed_fines,Fixed camera,1,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,17-25,speed_fines,Mobile camera,77,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,17-25,speed_fines,Police issued,186,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,17,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,326,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,405,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,22,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,579,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,469,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,9,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,345,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,123,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Fixed camera,18,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Mobile camera,360,,
2023,1/03/2023,31/03/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Police issued,1,,
2023,1/03/2023,31/03/2023,VIC,Remote Australia,17-25,speed_fines,Police issued,3,,
2023,1/03/2023,31/03/2023,VIC,Remote Australia,26-39,speed_fines,Police issued,8,,
2023,1/03/2023,31/03/2023,VIC,Remote Australia,40-64,speed_fines,Police issued,4,,
2023,1/03/2023,31/03/2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,2,,
2023,1/03/2023,31/03/2023,VIC,Unknown,17-25,speed_fines,Fixed camera,58,,
2023,1/03/2023,31/03/2023,VIC,Unknown,17-25,speed_fines,Mobile camera,54,,
2023,1/03/2023,31/03/2023,VIC,Unknown,17-25,speed_fines,Police issued,4,,
2023,1/03/2023,31/03/2023,VIC,Unknown,26-39,speed_fines,Fixed camera,203,,
2023,1/03/2023,31/03/2023,VIC,Unknown,26-39,speed_fines,Mobile camera,169,,
2023,1/03/2023,31/03/2023,VIC,Unknown,26-39,speed_fines,Police issued,19,,
2023,1/03/2023,31/03/2023,VIC,Unknown,40-64,speed_fines,Fixed camera,333,,
2023,1/03/2023,31/03/2023,VIC,Unknown,40-64,speed_fines,Mobile camera,244,,
2023,1/03/2023,31/03/2023,VIC,Unknown,40-64,speed_fines,Police issued,26,,
2023,1/03/2023,31/03/2023,VIC,Unknown,65 and over,speed_fines,Fixed camera,99,,
2023,1/03/2023,31/03/2023,VIC,Unknown,65 and over,speed_fines,Mobile camera,98,,
2023,1/03/2023,31/03/2023,VIC,Unknown,65 and over,speed_fines,Police issued,6,,
2023,1/03/2023,31/03/2023,VIC,Unknown,Unknown,speed_fines,Fixed camera,182,,
2023,1/03/2023,31/03/2023,VIC,Unknown,Unknown,speed_fines,Mobile camera,115,,
2023,1/03/2023,31/03/2023,WA,Unknown,0-16,speed_fines,Unknown,,0,4
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Average speed camera,266,,
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Fixed camera,1178,,
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Mobile camera,4505,,
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Police issued,695,,
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Red light camera,915,,
2023,1/03/2023,31/03/2023,WA,Unknown,17-25,speed_fines,Unknown,,0,29
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Average speed camera,631,,
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Fixed camera,3463,,
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Mobile camera,11506,,
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Police issued,1495,,
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Red light camera,3087,,
2023,1/03/2023,31/03/2023,WA,Unknown,26-39,speed_fines,Unknown,,0,49
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Average speed camera,673,,
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Fixed camera,5077,,
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Mobile camera,16622,,
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Police issued,1719,,
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Red light camera,6471,,
2023,1/03/2023,31/03/2023,WA,Unknown,40-64,speed_fines,Unknown,,1,42
2023,1/03/2023,31/03/2023,WA,Unknown,65 and over,speed_fines,Average speed camera,123,,
2023,1/03/2023,31/03/2023,WA,Unknown,65 and over,speed_fines,Fixed camera,1210,,
2023,1/03/2023,31/03/2023,WA,Unknown,65 and over,speed_fines,Mobile camera,4273,,
2023,1/03/2023,31/03/2023,WA,Unknown,65 and over,speed_fines,Police issued,333,,
